343, 956, 1650.0
344, 1089, 1280.0
345, 920, 1770.0
346, 765, 1450.0
347, 1030, 1230.0
348, 930, 1620.0
349, 1097, 1890.0
350, 832, 1450.0
351, 906, 1310.0
352, 995, 1340.0
353, 944, 1350.0
354, 962, 1090.0
355, 922, 1430.0
356, 968, 1530.0
357, 835, 1170.0
358, 1128, 1430.0
359, 916, 1250.0
360, 1289, 2300.0
361, 758, 1330.0
362, 1005, 1490.0
363, 1067, 1210.0
364, 893, 1160.0
365, 1147, 1830.0
366, 1257, 2190.0
367, 1080, 1620.0
368, 915, 1550.0
369, 1040, 1410.0
370, 870, 1350.0
371, 934, 1440.0
372, 637, 660.0
373, 948, 1130.0
374, 1031, 1960.0
375, 802, 1200.0
376, 1122, 1310.0
377, 781, 1230.0
378, 1012, 1390.0
379, 1201, 1820.0
380, 980, 1320.0
381, 912, 1510.0
382, 1063, 1230.0
383, 1060, 1360.0
384, 925, 1400.0
385, 1086, 1790.0
386, 962, 1210.0
387, 878, 1340.0
388, 1282, 1850.0
389, 1059, 1400.0
390, 767, 1230.0
391, 1062, 1710.0
392, 1034, 1270.0
393, 1033, 1620.0
394, 1165, 1390.0
395, 806, 1140.0
396, 971, 1360.0
397, 906, 1390.0
398, 901, 1030.0
399, 1309, 1500.0
400, 1071, 1410.0
401, 1031, 1680.0
402, 965, 1450.0
403, 785, 1240.0
404, 930, 1350.0
405, 969, 1740.0
406, 953, 1540.0
407, 1117, 1610.0
408, 873, 1260.0
409, 1206, 1650.0
410, 1332, 2090.0
411, 925, 1410.0
412, 932, 1170.0
413, 846, 1270.0
414, 1325, 2070.0
415, 1419, 2380.0
416, 810, 1080.0
417, 1162, 1750.0
418, 928, 1490.0
419, 1066, 1310.0
420, 966, 1430.0
421, 1002, 1670.0
422, 919, 1490.0
423, 947, 1570.0
424, 884, 1300.0
425, 1333, 1840.0
426, 888, 1460.0
427, 980, 1720.0
428, 1055, 1510.0
429, 951, 1280.0
430, 931, 1310.0
431, 880, 1530.0
432, 1009, 1440.0
433, 1027, 1560.0
434, 915, 1200.0
435, 1279, 1810.0
436, 1170, 1690.0
437, 782, 980.0
438, 774, 1450.0
439, 1086, 1680.0
440, 1104, 1960.0
441, 1178, 1680.0
442, 989, 1150.0
443, 1270, 1670.0
444, 874, 1610.0
445, 1115, 1480.0
446, 804, 1290.0
447, 1216, 1890.0
448, 931, 1480.0
449, 835, 1450.0
450, 1030, 1600.0
451, 1113, 1630.0
452, 907, 1180.0
453, 1135, 1870.0
454, 830, 1260.0
455, 1335, 2100.0
456, 1161, 1440.0
457, 1213, 1850.0
458, 823, 1580.0
459, 1273, 1720.0
460, 982, 1670.0
461, 1261, 1700.0
462, 1046, 1730.0
463, 750, 1200.0
464, 910, 1690.0
465, 996, 1330.0
466, 941, 1700.0
467, 1221, 2050.0
468, 792, 1230.0
469, 834, 1120.0
470, 759, 1260.0
471, 1088, 1800.0
472, 1170, 2120.0
473, 927, 1510.0
474, 763, 1410.0
475, 1053, 1660.0
476, 920, 1350.0
477, 972, 1590.0
478, 792, 1390.0
479, 1186, 1730.0
480, 868, 1500.0
481, 728, 1310.0
482, 946, 1530.0
483, 811, 1230.0
484, 925, 1320.0
485, 804, 1430.0
486, 1102, 1770.0
487, 779, 1290.0
488, 1138, 2050.0
489, 766, 1370.0
490, 835, 1530.0
491, 1011, 1470.0
492, 1181, 1320.0
493, 1014, 1640.0
494, 808, 1550.0
495, 1239, 2010.0
496, 1284, 2140.0
497, 1237, 1280.0
498, 958, 1760.0
499, 1106, 1340.0
500, 963, 1150.0
501, 800, 1000.0
502, 1140, 2040.0
